,CensusTract,State,County,pop_with_low_access,percent_with_low_access
6172,6037482521,California,Los Angeles,130.126074671745,0.02261488958494
37935,29095014701,Missouri,Jackson,130.08773344662,0.035073532878571
59752,46005956800,South Dakota,Beadle,130.055166354165,0.076233977933274
47857,36119009701,New York,Westchester,130.048522946541,0.045140063501056
35876,27053025805,Minnesota,Hennepin,130.017671519133,0.047124926248327
28362,22017024700,Louisiana,Caddo,129.972550598031,0.066721021867573
59069,45043920505,South Carolina,Georgetown,129.962865005311,0.035248946299244
37661,29069360700,Missouri,Dunklin,129.958799772663,0.035989698081602
41969,34027040102,New Jersey,Morris,129.956273764371,0.01995949527943
11680,8001009409,Colorado,Adams,129.943169087171,0.024760512402281
32137,25023504101,Massachusetts,Plymouth,129.943051364749,0.024197961147998
58900,45019004901,South Carolina,Charleston,129.941590969014,0.069376183112127
56804,42069110800,Pennsylvania,Lackawanna,129.916755550817,0.036411646735095
39242,31055007444,Nebraska,Douglas,129.901155740022,0.031047121352778
19265,13121006100,Georgia,Fulton,129.887175783514,0.037420678704556
2851,4027011110,Arizona,Yuma,129.876391346566,0.04469249530164
2124,4013422404,Arizona,Maricopa,129.870310723781,0.029965461634467
11410,6111002200,California,Ventura,129.861080884933,0.020652207519869
42405,34037372800,New Jersey,Sussex,129.845840441528,0.079319389396169
66753,49005000900,Utah,Cache,129.787521958583,0.038466959679485
65270,48339691800,Texas,Montgomery,129.754178247996,0.016637284042569
5891,6037404600,California,Los Angeles,129.75283488754,0.091246719330197
51434,39049007394,Ohio,Franklin,129.631900623545,0.046198111412525
39666,32003002605,Nevada,Clark,129.631090611219,0.142608460518393
21917,17031808702,Illinois,Cook,129.627746582031,0.0235515527947
26017,19149970100,Iowa,Plymouth,129.619498847052,0.020171101594624
57540,42095017200,Pennsylvania,Northampton,129.609163291752,0.019658602046375
23065,17099963900,Illinois,La Salle,129.591596099593,0.02451600380242
45400,36059519702,New York,Nassau,129.587280001665,0.023768760088347
29845,24003751102,Maryland,Anne Arundel,129.537922170013,0.032087669598715
12735,8101003500,Colorado,Pueblo,129.487218056048,0.054543899770871
42218,34031163500,New Jersey,Passaic,129.482660977169,0.015383469285633
72084,55079021300,Wisconsin,Milwaukee,129.479614656418,0.079386642953046
33562,26093712601,Michigan,Livingston,129.440691915078,0.036278220828217
27302,21047200500,Kentucky,Christian,129.432287618517,0.030780567804642
27980,21161960200,Kentucky,Mason,129.408312556333,0.036228530950821
68877,51595890100,Virginia,Emporia,129.385064763505,0.044023499409155
56094,42027012000,Pennsylvania,Centre,129.338582992553,0.018698653027693
18994,13089023213,Georgia,DeKalb,129.33784561837,0.02214309974634
25145,18127050405,Indiana,Porter,129.320390516818,0.116504856321458
39408,31109003719,Nebraska,Lancaster,129.308252496383,0.034882183031126
68097,51069050802,Virginia,Frederick,129.304760231601,0.017776293680451
8737,6067008513,California,Sacramento,129.283185102045,0.046288286824936
69167,51760011100,Virginia,Richmond City,129.281313456594,0.044093217413573
27127,21005950201,Kentucky,Anderson,129.220320046879,0.024054415496441
54266,40143007629,Oklahoma,Tulsa,129.215203046798,0.033781752430536
68743,51199050203,Virginia,York,129.191184195689,0.019421404719737
66099,48441012000,Texas,Taylor,129.166656390298,0.06723927974508
46057,36071011300,New York,Orange,129.161061778198,0.018877676377989
4526,6029000200,California,Kern,129.156952261924,0.016896513901351
10153,6077005135,California,San Joaquin,129.15105675515,0.025131554145777
54244,40143007515,Oklahoma,Tulsa,129.142438734712,0.029132063779543
39536,31157953800,Nebraska,Scotts Bluff,129.060120682854,0.026588405579492
55160,41067033101,Oregon,Washington,129.05092841899,0.045360607528643
54132,40141070400,Oklahoma,Tillman,129.049762412876,0.07332372864368
32537,25027736300,Massachusetts,Worcester,129.041836130782,0.053191193788451
16073,12085001301,Florida,Martin,129.017993335844,0.0228877050445
15887,12073002511,Florida,Leon,128.987191062988,0.099835287200455
53614,40071000201,Oklahoma,Kay,128.955914974212,0.040654449865767
36716,28001000600,Mississippi,Adams,128.944853082299,0.058319698363772
6684,6037600912,California,Los Angeles,128.937386181205,0.023370923723256
55329,42003408002,Pennsylvania,Allegheny,128.929783781172,0.020364837115965
42351,34035052603,New Jersey,Somerset,128.872062375303,0.031401574652852
4090,6013341000,California,Contra Costa,128.865346312522,0.026493697843858
71889,55075961400,Wisconsin,Marinette,128.864567654207,0.028459489322926
7332,6055200601,California,Napa,128.853925252333,0.025688581589381
52276,39095008302,Ohio,Lucas,128.847487746272,0.078757633096743
22462,17043841802,Illinois,DuPage,128.84275426669,0.0253727361691
66142,48451001101,Texas,Tom Green,128.82668294385,0.02475056348585
41694,34023002101,New Jersey,Middlesex,128.825089665013,0.056255497670312
24659,18089030700,Indiana,Lake,128.790372371673,0.062398436226586
36685,27169670600,Minnesota,Winona,128.76278827968,0.030433180874422
33657,26099224500,Michigan,Macomb,128.730743281543,0.032931886232168
65938,48439113108,Texas,Tarrant,128.698488548398,0.029249656488272
55181,41071030702,Oregon,Yamhill,128.673778562515,0.01699785714168
8007,6061021123,California,Placer,128.646432111527,0.017391703678725
65805,48439105512,Texas,Tarrant,128.646100159106,0.030725125426106
12430,8059011701,Colorado,Jefferson,128.584906116127,0.029384119313558
9569,6073015200,California,San Diego,128.566937130701,0.033144350897319
61880,48029181722,Texas,Bexar,128.52984637022,0.028310538848066
57550,42095017607,Pennsylvania,Northampton,128.507225505076,0.019464893290681
37939,29095014902,Missouri,Jackson,128.470759481191,0.063006748151639
57125,42079214900,Pennsylvania,Luzerne,128.438845023047,0.088213492460884
1754,4013107800,Arizona,Maricopa,128.383196869865,0.053315281092137
47874,36119010901,New York,Westchester,128.353820011485,0.058502196905873
57335,42091201605,Pennsylvania,Montgomery,128.294358879327,0.043051798281654
37242,28121020209,Mississippi,Rankin,128.272944163327,0.029521966435749
21725,17031800300,Illinois,Cook,128.271294289254,0.036638473090332
64489,48201553500,Texas,Harris,128.247738358099,0.020133082944757
22425,17043841207,Illinois,DuPage,128.219197647209,0.041792437303523
67741,51041100912,Virginia,Chesterfield,128.196556398994,0.020452545692245
32149,25023507104,Massachusetts,Plymouth,128.196394213548,0.023806201339563
26193,19163012601,Iowa,Scott,128.182550430105,0.024631543126461
30831,24037875802,Maryland,St. Mary's,128.072312477452,0.03144422108457
8584,6067005202,California,Sacramento,128.058691769838,0.040601994854102
35126,26163560400,Michigan,Wayne,128.058461152832,0.02081236163706
63664,48183000700,Texas,Gregg,128.048489775508,0.023625182615407
59235,45051051404,South Carolina,Horry,128.043855454947,0.039963750141994
28479,22033003505,Louisiana,East Baton Rouge,128.030564572662,0.030658660098818
56821,42069112600,Pennsylvania,Lackawanna,127.991272833198,0.0234287521203
38454,29189215202,Missouri,St. Louis,127.961539839263,0.018228139578243
17397,12101032601,Florida,Pasco,127.948823943734,0.036915413717177
55352,42003421100,Pennsylvania,Allegheny,127.922881791123,0.031177889785797
39358,31109001102,Nebraska,Lancaster,127.901803672313,0.037008623747776
8740,6067008703,California,Sacramento,127.898610557463,0.026037990748669
62183,48061012402,Texas,Cameron,127.884554082578,0.02616296114619
22998,17097864308,Illinois,Lake,127.858328606133,0.029576296230889
9391,6073008365,California,San Diego,127.847394525568,0.042916211656787
55948,42017105508,Pennsylvania,Bucks,127.794419293712,0.03446451437263
65996,48439113634,Texas,Tarrant,127.77139041014,0.025713703040881
2326,4013813800,Arizona,Maricopa,127.756971940398,0.043131995928561
33220,26065006800,Michigan,Ingham,127.738355636596,0.032054794388105
35443,27003050819,Minnesota,Anoka,127.709782415045,0.043335521688173
69272,51800075403,Virginia,Suffolk,127.706487689996,0.030537180222381
51224,39041011762,Ohio,Delaware,127.669088334776,0.024509327766323
33660,26099225200,Michigan,Macomb,127.630023192399,0.022379453479292
65351,48355000900,Texas,Nueces,127.629283905029,0.02718408602876
45973,36067014700,New York,Onondaga,127.62900929246,0.021464683702062
51421,39049007132,Ohio,Franklin,127.589641600628,0.017190735866428
46862,36083041300,New York,Rensselaer,127.555439585819,0.022644317341704
49193,37119002100,North Carolina,Mecklenburg,127.539352435618,0.050094011168743
58463,44005040600,Rhode Island,Newport,127.522154521197,0.028877299483967
62208,48061013303,Texas,Cameron,127.519167423248,0.031991763026404
1840,4013112700,Arizona,Maricopa,127.43096524477,0.018906671401301
49207,37119003007,North Carolina,Mecklenburg,127.423702862113,0.019397732206137
6941,6037910207,California,Los Angeles,127.405042909085,0.021153086984739
40947,34007603506,New Jersey,Camden,127.366895355982,0.019966592781938
33749,26099251200,Michigan,Macomb,127.332414852422,0.037683461039486
69418,53005010705,Washington,Benton,127.257944421708,0.024156785197743
47453,36103158207,New York,Suffolk,127.255724243179,0.026678348897941
68633,51177020111,Virginia,Spotsylvania,127.243899352848,0.053463823257499
15304,12057006300,Florida,Hillsborough,127.214969661086,0.034078481023597
20263,15001020500,Hawaii,Hawaii,127.154730200767,0.021464336630785
3004,5031000402,Arkansas,Craighead,127.136007525026,0.015589945741879
41764,34023007000,New Jersey,Middlesex,127.090433825156,0.016524565573418
50725,39033975100,Ohio,Crawford,127.074992594309,0.041636629290403
55815,42013101900,Pennsylvania,Blair,127.037234173039,0.079249678211503
13593,9011702400,Connecticut,New London,127.007770650088,0.036010141947856
47021,36087011200,New York,Rockland,126.999947325064,0.020079043055346
31935,25017370201,Massachusetts,Middlesex,126.990353435277,0.033800999051179
4070,6013334200,California,Contra Costa,126.977209910546,0.018689609936789
49895,37183052001,North Carolina,Wake,126.944614142179,0.029792211720765
60652,47093005706,Tennessee,Knox,126.9389505391,0.034873338060193
11822,8005084600,Colorado,Arapahoe,126.927917568013,0.024428005690534
18139,12119911302,Florida,Sumter,126.887931423727,0.11052955698931
866,1097007700,Alabama,Mobile,126.871091388165,0.081171523600874
17037,12099003901,Florida,Palm Beach,126.842972605714,0.030417979042138
38489,29189217852,Missouri,St. Louis,126.832997462071,0.01984556367737
56978,42075003901,Pennsylvania,Lebanon,126.820149490391,0.036234328425826
53891,40109108009,Oklahoma,Oklahoma,126.814372599124,0.042469649229446
6670,6037600303,California,Los Angeles,126.802722930908,0.034607730057562
14341,12011020207,Florida,Broward,126.795406624674,0.02244961165451
24697,18089042505,Indiana,Lake,126.779657293678,0.020438442252729
18393,13021013407,Georgia,Bibb,126.763695911271,0.02997486306722
18722,13067030327,Georgia,Cobb,126.763439908158,0.028796783259463
40701,34003026100,New Jersey,Bergen,126.730045288801,0.027401090873254
54591,41029002200,Oregon,Jackson,126.711703138546,0.028277550354507
10836,6085512509,California,Santa Clara,126.699368103334,0.030819598176438
26601,20091052905,Kansas,Johnson,126.682045698165,0.028487080210966
4163,6013365002,California,Contra Costa,126.655023885425,0.023188396903227
53720,40103956900,Oklahoma,Noble,126.642917856341,0.033309552303088
65141,48309003000,Texas,McLennan,126.605280539224,0.034657892291055
68201,51087200600,Virginia,Henrico,126.593199108319,0.026161024820897
66020,48439113916,Texas,Tarrant,126.575041055679,0.029137900795506
72123,55079100600,Wisconsin,Milwaukee,126.569744765758,0.060185327991326
43558,36009961800,New York,Cattaraugus,126.565176983596,0.027084352018745
24860,18097330206,Indiana,Marion,126.559883117675,0.02510112715543
9939,6075023400,California,San Francisco,126.481784343719,0.034557864574787
20501,15003010507,Hawaii,Honolulu,126.466542243957,0.02332900613244
42363,34035053402,New Jersey,Somerset,126.442281761574,0.01711686500089
4100,6013345112,California,Contra Costa,126.438260329887,0.019413213623505
70996,54037972401,West Virginia,Jefferson,126.355513603675,0.049785466352906
56149,42029302803,Pennsylvania,Chester,126.352463733404,0.0647961352479
23290,17119403001,Illinois,Madison,126.349121153354,0.024886571036706
55089,41067031504,Oregon,Washington,126.312081724405,0.020180872619333
32083,25021419500,Massachusetts,Norfolk,126.260723152896,0.041033709181962
58510,44007003400,Rhode Island,Providence,126.259265186206,0.02647499794217
32018,25021404201,Massachusetts,Norfolk,126.240216490594,0.034510720746472
50193,38017000202,North Dakota,Cass,126.239509932696,0.040827784583667
52264,39095007500,Ohio,Lucas,126.225284807384,0.031143667606066
66215,48453001737,Texas,Travis,126.199870086275,0.012570960263599
63105,48121021525,Texas,Denton,126.195970644184,0.015725354597406
26156,19157370300,Iowa,Poweshiek,126.194205436767,0.023909474315416
36843,28039950200,Mississippi,George,126.171968621667,0.045500168994471
38944,30067000400,Montana,Park,126.091243920964,0.024978455610334
71634,55033970800,Wisconsin,Dunn,126.087805949558,0.020376180664117
62009,48039660400,Texas,Brazoria,126.077338666364,0.013825785575871
20306,15003000600,Hawaii,Honolulu,126.075293550267,0.103510093226821
14871,12031002101,Florida,Duval,126.065803855657,0.043069970569066
3948,6007001200,California,Butte,126.050607412122,0.035447302421857
5556,6037262303,California,Los Angeles,126.047743031755,0.03831238390023
52801,39141956300,Ohio,Ross,126.01880088495,0.040158955030258
27531,21093000500,Kentucky,Hardin,126.014983303844,0.056281814785103
47630,36111951400,New York,Ulster,125.990302936428,0.037789532974334
13777,10003013400,Delaware,New Castle,125.978348718135,0.048360210640359
29904,24005403701,Maryland,Baltimore,125.975356790324,0.018474168762329
8255,6065042742,California,Riverside,125.950915423454,0.0297615584649
42190,34029739100,New Jersey,Ocean,125.933006410079,0.080571341273243
69730,53033003200,Washington,King,125.916176792234,0.016388933592638
27003,20177003605,Kansas,Shawnee,125.908345860108,0.031587643216284
67165,49049002101,Utah,Utah,125.892214767634,0.032699276563022
15406,12057011523,Florida,Hillsborough,125.875517232343,0.070875854297491
60207,47037014200,Tennessee,Davidson,125.852223586523,0.055959192346164
42705,35001004751,New Mexico,Bernalillo,125.817755524534,0.051187044558395
63804,48201230600,Texas,Harris,125.809963181614,0.048915226742463
4114,6013348000,California,Contra Costa,125.767837049192,0.027418320699628
55937,42017105100,Pennsylvania,Bucks,125.738965578457,0.041982960126363
4341,6019004408,California,Fresno,125.734377503395,0.035750462753311
72443,55111001002,Wisconsin,Sauk,125.721667788224,0.043638204716496
38344,29183312194,Missouri,St. Charles,125.703005013987,0.04265456566474
60938,47147080402,Tennessee,Robertson,125.702948855348,0.026581296015088
44138,36045061200,New York,Jefferson,125.58777270466,0.03892987374602
54236,40143007503,Oklahoma,Tulsa,125.500215461011,0.047736864001906
22754,17089850105,Illinois,Kane,125.483226735377,0.018175438403154
5052,6037139703,California,Los Angeles,125.474823905649,0.042635006423938
13434,9009157300,Connecticut,New Haven,125.469113632199,0.037906076626042
56581,42049001800,Pennsylvania,Erie,125.409097373485,0.052362879905422
46012,36069050900,New York,Ontario,125.331308098509,0.053975584883079
28820,22065960300,Louisiana,Madison,125.329384062348,0.041226771073141
31358,25009203302,Massachusetts,Essex,125.270894533139,0.030040981902432
57397,42091204800,Pennsylvania,Montgomery,125.181372587971,0.024936528403978
35237,26163574700,Michigan,Wayne,125.135540485382,0.028498187311633
40415,33013003006,New Hampshire,Merrimack,125.134911858183,0.034406079697054
72173,55079185200,Wisconsin,Milwaukee,125.068990468978,0.024289957364338
67077,49041975300,Utah,Sevier,125.066788179303,0.025220162972233
1144,1125012800,Alabama,Tuscaloosa,125.045156050473,0.040771162716163
38496,29189217943,Missouri,St. Louis,125.031987151829,0.039035899828857
54649,41039000403,Oregon,Lane,125.029830597044,0.025294321383177
7303,6053013500,California,Monterey,125.018243551254,0.025410212103913
27540,21093001200,Kentucky,Hardin,125.013953267669,0.02358753835239
45920,36067010322,New York,Onondaga,125.009784186258,0.031174509772134
66558,48485011900,Texas,Wichita,124.993159792222,0.032988429609982
64098,48201350700,Texas,Harris,124.961615276639,0.055000710949225
18101,12117021704,Florida,Seminole,124.911926269531,0.028165034108124
65461,48363000900,Texas,Palo Pinto,124.90796213597,0.051487206156624
67449,50023954600,Vermont,Washington,124.884895170573,0.056229128847624
52502,39113002600,Ohio,Montgomery,124.843812942504,0.022433748956425
554,1073014413,Alabama,Jefferson,124.842248257133,0.014103281547349
50339,38101010100,North Dakota,Ward,124.819280376657,0.040368460665155
3102,5051010900,Arkansas,Garland,124.812231030547,0.037481150459624
53044,39153530901,Ohio,Summit,124.805166721343,0.028717249590737
18251,12127090903,Florida,Volusia,124.751934993895,0.029569076794002
57547,42095017604,Pennsylvania,Northampton,124.733826329,0.027204760377099
9768,6073020024,California,San Diego,124.721915571019,0.029873512711621
42102,34029715901,New Jersey,Ocean,124.664983563125,0.055853487259465
25119,18117951700,Indiana,Orange,124.637313904939,0.039108036995588
28814,22063040805,Louisiana,Livingston,124.636337009491,0.024515408538452
33438,26081011405,Michigan,Kent,124.603078813699,0.039518895913003
51160,39035194900,Ohio,Cuyahoga,124.533650418976,0.037476271567552
10173,6079010102,California,San Luis Obispo,124.524096533656,0.017817155034147
47934,36119014809,New York,Westchester,124.51580884364,0.020362356311307
51805,39061022301,Ohio,Hamilton,124.514083862304,0.020408799190674
26352,20005081800,Kansas,Atchison,124.489924306981,0.042824191368071
9720,6073018906,California,San Diego,124.445953071117,0.020627540704644
66311,48453001916,Texas,Travis,124.441895737352,0.039034471686748
9813,6073020810,California,San Diego,124.425224601658,0.023628033536206
52395,39101001100,Ohio,Marion,124.423822918208,0.050993370048446
17222,12099007742,Florida,Palm Beach,124.399324297904,0.026891336856443
69121,51735340200,Virginia,Poquoson,124.385795688256,0.023769500418165
54811,41047002303,Oregon,Marion,124.365839719772,0.017413307157627
63129,48121021633,Texas,Denton,124.364047527313,0.028681745278439
56410,42043025400,Pennsylvania,Dauphin,124.362073815613,0.048635930315062
13450,9009166002,Connecticut,New Haven,124.354775905684,0.01609562204319
34070,26125128800,Michigan,Oakland,124.289570627734,0.077632461353988
23689,17181950300,Illinois,Union,124.260652462486,0.059826987223152
71723,55055100300,Wisconsin,Jefferson,124.232183094471,0.019681904799504
769,1097001400,Alabama,Mobile,124.204007863998,0.057184165683241
7468,6059021918,California,Orange,124.105963110923,0.024492986601722
28743,22055001407,Louisiana,Lafayette,124.075268074637,0.023165658714458
31052,24510250402,Maryland,Baltimore City,124.075133383274,0.025167369854619
68015,51059490103,Virginia,Fairfax,124.070762047818,0.022513293784761
42842,35028000500,New Mexico,Los Alamos,124.046728979155,0.021622229210242
45954,36067012700,New York,Onondaga,124.039488416256,0.062868468533328
2195,4013611200,Arizona,Maricopa,124.028356370516,0.020982635149808
13510,9009343300,Connecticut,New Haven,123.994172798935,0.018210335261997
39556,31177050102,Nebraska,Washington,123.973809940788,0.023947036882517
36592,27147960700,Minnesota,Steele,123.914080847287,0.025697652602092
40617,34001013302,New Jersey,Atlantic,123.898752495646,0.045434085990336
55742,42011011601,Pennsylvania,Berks,123.893258458876,0.023531483088106
62849,48113016409,Texas,Dallas,123.887331180914,0.036685617761598
9014,6071004302,California,San Bernardino,123.869386784164,0.028069201627955
62317,48085030529,Texas,Collin,123.840741174295,0.038222450979721
48661,37067004005,North Carolina,Forsyth,123.783023628297,0.026364861262683
53142,39155933900,Ohio,Trumbull,123.769262226298,0.055008560989466
13432,9009157100,Connecticut,New Haven,123.767468371137,0.047548009362711
26222,19167070700,Iowa,Sioux,123.760413672775,0.018122772539578
56354,42043021100,Pennsylvania,Dauphin,123.751204937463,0.040165921758346
52610,39113100400,Ohio,Montgomery,123.740950857056,0.02600146057093
42213,34031143200,New Jersey,Passaic,123.733134111505,0.018363480871402
2910,5007020501,Arkansas,Benton,123.696372030257,0.024383278539377
35957,27053027202,Minnesota,Hennepin,123.656704954802,0.071768255922695
47023,36087011302,New York,Rockland,123.595900548156,0.022529329301523
23016,17097864518,Illinois,Lake,123.593062639236,0.022414411069865
31471,25009253202,Massachusetts,Essex,123.547427374869,0.019758104489824
9743,6073019601,California,San Diego,123.52862894535,0.019635769980186
41851,34025802700,New Jersey,Monmouth,123.512831099331,0.030399416957748
66559,48485012000,Texas,Wichita,123.493469569832,0.018022981548429
71581,55025013301,Wisconsin,Dane,123.463527259198,0.027857294056678
58321,42133000800,Pennsylvania,York,123.450995910912,0.058039960465873
55346,42003416000,Pennsylvania,Allegheny,123.438702763989,0.07545152980684
22118,17031824005,Illinois,Cook,123.38653870541,0.022275959325765
26914,20173008800,Kansas,Sedgwick,123.370603596908,0.026221169733668
8418,6065045121,California,Riverside,123.368572226201,0.022607398245593
23045,17099961900,Illinois,La Salle,123.364615690609,0.028327121857775
19392,13121011425,Georgia,Fulton,123.352332082082,0.017861617735604
61945,48029191411,Texas,Bexar,123.345229445956,0.027818049040586
42494,34039036302,New Jersey,Union,123.283425331007,0.032614662785981
16684,12091023303,Florida,Okaloosa,123.258373289369,0.113081076412265
50610,39023002403,Ohio,Clark,123.215388309072,0.030819256705621
33848,26101000800,Michigan,Manistee,123.172821944579,0.037223578707942
37256,28121020801,Mississippi,Rankin,123.167081968626,0.055959601076159
68896,51640070102,Virginia,Galax,123.165432040026,0.048205648547956
63557,48167721202,Texas,Galveston,123.135081784906,0.039390621172395
64983,48279950600,Texas,Lamb,123.134401223816,0.034232527446154
42087,34029714000,New Jersey,Ocean,123.132523639011,0.019770796987638
5180,6037194101,California,Los Angeles,123.104266846552,0.039826679665659
2679,4019004726,Arizona,Pima,123.073407910393,0.03001058471358
2852,4027011111,Arizona,Yuma,123.067600071779,0.039143638699675
59219,45051040500,South Carolina,Horry,123.058497110847,0.03496973489936
59769,46013951600,South Dakota,Brown,123.023357160389,0.026755841052716
17082,12099005405,Florida,Palm Beach,122.978981673717,0.124221193609816
24423,18057111004,Indiana,Hamilton,122.969049530714,0.042040700694262
9456,6073010015,California,San Diego,122.961968932298,0.043867987489225
2051,4013420304,Arizona,Maricopa,122.960479021072,0.113746974117551
56782,42069101900,Pennsylvania,Lackawanna,122.949765384779,0.08257203853914
58128,42123970800,Pennsylvania,Warren,122.893820882018,0.034108748510135
14779,12021010208,Florida,Collier,122.88282698096,0.037180885622076
49120,37111970400,North Carolina,McDowell,122.870290735736,0.044261632109415
13479,9009175800,Connecticut,New Haven,122.864167668225,0.030608910729503
36242,27111960900,Minnesota,Otter Tail,122.858347782577,0.022823397321675
7156,6045010400,California,Mendocino,122.845261555165,0.035432726148014
57414,42091205809,Pennsylvania,Montgomery,122.824813353829,0.043694348400508
26303,19189680300,Iowa,Winnebago,122.811765848346,0.030864982620846
62841,48113016201,Texas,Dallas,122.810394287109,0.027955928588006
70641,53063010602,Washington,Spokane,122.769943105056,0.016550275425324
43057,36001000100,New York,Albany,122.764846188947,0.057393569980808
41628,34021003902,New Jersey,Mercer,122.762808690371,0.063872429079278
63490,48157673002,Texas,Fort Bend,122.76052298742,0.016116649991784
37379,29001951000,Missouri,Adair,122.747208150103,0.047447703189062
47055,36087012600,New York,Rockland,122.735806254441,0.020166908684594
55388,42003447000,Pennsylvania,Allegheny,122.723247750196,0.075106026774906
15973,12081001910,Florida,Manatee,122.717613251879,0.031249710530145
48609,37067002601,North Carolina,Forsyth,122.701424802862,0.049456438856454
62708,48113012604,Texas,Dallas,122.68443737924,0.022940246331197
52131,39093050200,Ohio,Lorain,122.672137482091,0.035588087462168
34683,26161404600,Michigan,Washtenaw,122.658642414957,0.027978704930419
43912,36029009600,New York,Erie,122.651095768436,0.019639887232736
62211,48061013307,Texas,Cameron,122.594788194393,0.055347534173541
29223,22103040304,Louisiana,St. Tammany,122.541870281047,0.018887464593256
8820,6067009636,California,Sacramento,122.486964209005,0.015965454146116
17032,12099003509,Florida,Palm Beach,122.454273750539,0.050289229466341
66341,48453002312,Texas,Travis,122.44250036776,0.017108076060886
43082,36001002600,New York,Albany,122.377790480852,0.02369366708245
51326,39049002740,Ohio,Franklin,122.368924491107,0.052836323182689
52065,39089752500,Ohio,Licking,122.317230036791,0.03082591482782
52485,39113000700,Ohio,Montgomery,122.316003935411,0.046774762499201
62736,48113013616,Texas,Dallas,122.315233360975,0.021799186127424
2629,4019004610,Arizona,Pima,122.312723994255,0.02037526636586
52529,39113020602,Ohio,Montgomery,122.282745559001,0.076093805574985
39526,31155968500,Nebraska,Saunders,122.266052540093,0.041125480168212
66761,49005001401,Utah,Cache,122.263389973668,0.02984946044279
28663,22051024900,Louisiana,Jefferson,122.262063601985,0.069744474387898
35721,27043460400,Minnesota,Faribault,122.260022993898,0.036571948248249
65804,48439105511,Texas,Tarrant,122.249021053314,0.021023047472625
17535,12103025120,Florida,Pinellas,122.227846093475,0.034056240204368
34078,26125130500,Michigan,Oakland,122.22327441402,0.041222014979433
56810,42069111400,Pennsylvania,Lackawanna,122.202166566625,0.023723969436347
942,1103000400,Alabama,Morgan,122.191700345571,0.031099949184416
18764,13067031004,Georgia,Cobb,122.139098644256,0.018124217041736
24851,18097330103,Indiana,Marion,122.124958928674,0.025149291377404
34424,26139021604,Michigan,Ottawa,122.124700151383,0.017133094858499
47447,36103158115,New York,Suffolk,122.099192456586,0.019125813354728
29906,24005403801,Maryland,Baltimore,122.077635165987,0.070240296413112
12748,8107000600,Colorado,Routt,122.048142884086,0.038881217866864
61872,48029181711,Texas,Bexar,122.015504822134,0.015762240643604
26606,20091053002,Kansas,Johnson,121.980651021003,0.025104064832477
70466,53061041901,Washington,Snohomish,121.960053029586,0.029943543586935
1042,1117030342,Alabama,Shelby,121.94531457847,0.046473061958259
66285,48453001846,Texas,Travis,121.915712452333,0.051246621459577
61098,47157009600,Tennessee,Shelby,121.891344678937,0.025236303246157
34790,26163504800,Michigan,Wayne,121.855570919811,0.153664023858527
47391,36103146403,New York,Suffolk,121.854636013507,0.024582335286163
50105,37191001302,North Carolina,Wayne,121.852751378901,0.036548515710528
11842,8005086600,Colorado,Arapahoe,121.839224410738,0.029899196174414
8319,6065043316,California,Riverside,121.821209177025,0.032809374946681
62008,48039660300,Texas,Brazoria,121.801546291483,0.012772813159761
36623,27161790400,Minnesota,Waseca,121.786746956291,0.02221980422483
8563,6067004203,California,Sacramento,121.747403621673,0.02381600227341
12554,8069001606,Colorado,Larimer,121.718413792434,0.041471350525531
27770,21111012204,Kentucky,Jefferson,121.705346586881,0.027603843635038
24856,18097330109,Indiana,Marion,121.704765226691,0.024038073321488
26918,20173009200,Kansas,Sedgwick,121.672365191392,0.042617290785076
28596,22051020400,Louisiana,Jefferson,121.667061261832,0.03887126557886
66154,48451001707,Texas,Tom Green,121.604340469235,0.023557601795667
666,1089001401,Alabama,Madison,121.589720525778,0.07700425619112
40053,32003006203,Nevada,Clark,121.583718955516,0.044373620056758
28466,22033002602,Louisiana,East Baton Rouge,121.562131320359,0.031042423728386
37932,29095014601,Missouri,Jackson,121.528097394853,0.023791718362344
30316,24027601103,Maryland,Howard,121.524597048759,0.02108703748894
12444,8059011728,Colorado,Jefferson,121.511660898104,0.047354505416253
64069,48201341501,Texas,Harris,121.502944956533,0.01884058690596
39487,31153010205,Nebraska,Sarpy,121.495050704106,0.022350082910984
5038,6037138000,California,Los Angeles,121.473068116109,0.027090336332763
22493,17043843601,Illinois,DuPage,121.435916066169,0.034875334884023
6926,6037901010,California,Los Angeles,121.420736789703,0.02053454029929
1433,4007001100,Arizona,Gila,121.366582443715,0.031507420156728
34323,26125190800,Michigan,Oakland,121.362332512042,0.037643403384629
7501,6059032043,California,Orange,121.31696442631,0.030428132537324
50419,39007000602,Ohio,Ashtabula,121.289864656748,0.035382107542809
53079,39153533000,Ohio,Summit,121.277322092559,0.07184675479417
51157,39035194300,Ohio,Cuyahoga,121.259960530878,0.035046231367306
10695,6085507702,California,Santa Clara,121.245529513896,0.019791957152122
3860,6001443105,California,Alameda,121.224385663867,0.027204754412897
24795,18095011900,Indiana,Madison,121.216156125068,0.076962638809567
2592,4019004326,Arizona,Pima,121.198688868433,0.037018536612228
55291,42003241200,Pennsylvania,Allegheny,121.19402021612,0.137097307936788
51680,39061004603,Ohio,Hamilton,121.177483355626,0.04063631232583
19398,13121011506,Georgia,Fulton,121.176850525448,0.019709962674927
14242,12009065121,Florida,Brevard,121.171741008758,0.019350325935605
32989,26049010604,Michigan,Genesee,121.160160156665,0.043771734160645
